"MERIT"	"COMID"	"forest_mean"	"shrub_mean"	"grass_mean"	"wetland_mean"	"crop_mean"	"urban_mean"	"crop_nat_mean"	"ice_mean"	"barren_mean"	"water_mean"	"MAP"	"MAT"	"porosity"	"perm_harm_m2perd"	"aqf_thick_m"	"sand_mean"	"soc_mean"	"cec_mean"	"bdod_mean"	"nitrogen_mean"	"mean_elev"	"mean_slope"	"stream_density_perkm"	"max_order"	"order1_per"	"area_km2"	"mean_nit"
7	78010236	6.06987953122669	0	73.4836225411753	0.664342949254965	0	0	0	1.18036161006741	18.5561905524625	0.0456028158130813	949.562340251276	-2.22571406708957	0.137772911534188	1.63867664251062e-14	200	44.0936997277843	19.7487711397296	17.0910432454511	1.3791965245183	1.78314121721051	2031.23115489743	43.2187557087703	0.136521397824058	2	52.9792312200116	551.929495550611	0.281526201526316
7	78012515	27.8984958265676	0.00116509988524058	67.3644114608824	0.324962005301538	0.0111340072762788	0.204143740186507	0	0.105516119494581	4.06299902472773	0.0271727156780829	905.394901500992	0.8442427682966	0.136035020185425	1.28919842681963e-14	189.273547812568	46.1244484444593	16.7673621893416	15.5303357740181	1.44272559637232	1.40632847686909	1733.6802371703	34.2926849720488	0.15862979665356	4	45.2819287151435	11820.7936100894	0.120411686171875
7	78012573	31.6670759539221	0.00083645873238485	65.6718295311483	0.0509252239241753	0.00083817081261554	0.279820367716555	0	0.00110159373097493	2.26944388315666	0.0581288168563122	1048.77954372225	1.04341050151161	0.148165537534743	7.22637958602035e-15	181.408882834514	52.8508329329929	17.5156156513887	13.4542242685994	1.44677677087279	1.51926633468487	1779.4940543462	36.7622985245431	0.151961537558884	3	47.7009160188167	2382.59570708551	0.144127492521127
7	78013117	41.0234728195357	0.00157482532981324	55.5270558975536	0.221026438180999	0.696446807019328	0.329666168629026	0.00600356577989547	0.0412977511367018	1.87026847119025	0.283187255644643	937.773705985542	2.77794436422543	0.133142391122934	4.56473224115082e-15	181.97984143537	45.0851189514146	14.4134823906607	13.4529621698315	1.45213075681097	1.28186535605088	1519.46103063949	28.6955691240485	0.16273769722107	5	49.5490261345463	36045.1449872386	0.095338362530303
7	78013788	58.1597824613424	0	41.5634256446432	0.102130192634308	0	0.0511902843093697	0	0	0.0004127324254428	0.123058684645263	869.901998293332	3.47249598559856	0.152662580328181	3.11749714453247e-15	182.097400402231	51.7217864581949	11.7658958214299	11.1354379993282	1.46592864616254	0.939037766432561	1457.50254741055	23.1260783778199	0.14564664212297	3	47.3082951001532	1620.28216471822	0.022643316
7	78013147	30.4830399146441	0.00956315291048752	65.9986098964961	0.0930370431102471	0.00103347691261934	0.323160391431399	0	0.0468092660008287	3.01643495424127	0.0283119042529137	1189.14017812344	0.48039829435383	0.121393957382664	1.49244637797158e-14	185.866302036898	45.4179511578499	16.4762766989008	14.9926511257068	1.45654653453354	1.28718104133642	1788.07730692956	32.6910808062134	0.169017524736844	4	46.8779651323462	4495.63051710472	0.308927002469697
7	78012597	52.090230374003	0	47.3460955211901	0.152740204006721	0	0.117912891857649	0	0	0.29302100894254	0	1103.31321364615	2.23520372014879	0.0940304321730241	1.3326736749066e-14	200	57.4998135884462	15.5052296841591	15.0596097611187	1.43382281307257	1.41820348413477	1569.30788535105	25.3567970570886	0.148717518252914	3	56.4680721577426	1811.79069353179	0.0243395337637795
7	78013153	42.0935382495641	0.00131860636670094	57.5039341381372	0.107663045773892	0.104470808791586	0.110331599506165	0	0	0.0787435518603876	0	827.973123949715	2.78115148558528	0.0746696072018924	1.14760287953482e-14	200	56.0408014575935	14.0133498037465	16.6009208851246	1.4496490477284	1.63741804959202	1469.16896556667	22.2595474730707	0.153374746295248	4	49.7164201830676	8138.84303679198	0.0318894923333333
7	78012540	44.0924502655612	0	55.6458191985193	0.0648536638414997	0.00119348042208463	0.0884126173673145	0	0	0.107270774288623	0	888.269601045119	3.00980507038825	0.0810895851031896	1.38158208141438e-14	200	56.7763309689833	13.8843549005002	16.8837801631676	1.44857962126488	1.72736236442338	1414.93150242616	20.2699120938345	0.159060416289376	4	51.5844139681336	5709.84801949999	0.03634466325
7	78013126	36.4728991295336	0.00087697932637932	54.3303701453183	1.02810354972406	1.22385769309521	2.41539999434238	0.0194754478405566	0	0.343329973876351	4.16568708694307	584.452129188769	5.36123250544681	0.0577112671555602	1.25403161177839e-14	200	47.6947584614071	13.000736914199	15.0829743041192	1.46965317538761	1.32694460035871	1094.1210865378	16.3282459969017	0.163850069797495	4	53.4365985919121	7579.19543107546	0.0710717286315789
