"MERIT"	"COMID"	"forest_mean"	"shrub_mean"	"grass_mean"	"wetland_mean"	"crop_mean"	"urban_mean"	"crop_nat_mean"	"ice_mean"	"barren_mean"	"water_mean"	"MAP"	"MAT"	"porosity"	"perm_harm_m2perd"	"aqf_thick_m"	"sand_mean"	"soc_mean"	"cec_mean"	"bdod_mean"	"nitrogen_mean"	"mean_elev"	"mean_slope"	"stream_density_perkm"	"max_order"	"order1_per"	"area_km2"
6	64015501	0.996237621347357	0.00245000075111576	37.9246088201305	0.00578096467333946	36.9189297016104	3.28335536559079	20.8686375258964	0	0	0	1685.86807483603	21.9574943129685	0.176035380514789	5.06176315408938e-14	188.77195526459	42.1977393022988	8.99729833722463	7.56183586002083	1.25990772210571	0.652527075515954	798.257660750225	5.9788475359725	0.184894108746877	4	51.45335326801	5835.83701799561
6	63017977	0.100914203548294	25.8513901254873	74.0476956709645	0	0	0	0	0	0	0	697.090694798427	24.2988920813935	0.153953489436	1.67207492500457e-14	195.842105263	54.4339320380917	5.11850511557759	17.9994129674009	1.39808980472054	0.600507837073353	689.031992486971	5.22909757077947	0.0570035929444185	2	34.0704028783592	88.7658483224513
6	62045930	98.7344487344487	0	0.375375375375375	0.89017589017589	0	0	0	0	0	0	3312.39573517721	18.1630137689516	0.170590277522	3.26417625459616e-15	235.7857142855	31.0468354016983	42.0491270499761	17.0514353363815	1.05572534291313	2.7844317439582	1441.15003210463	33.4647655872924	0.129548102282354	1	100	94.9367727690232
1	13076436	2.11873295573736	0	97.8812670442626	0	0	0	0	0	0	0	1553.18088265774	23.5344998352902	0.141999998192	1.41417931078578e-14	143	66.7520064724919	5.77333656957929	5.35138025889968	1.37071747572816	0.61952928802589	721.962686377315	4.40115480379198	0.135318828787366	1	100	96.3620692295113
4	42030292	14.8112589934631	0	85.1887410065369	0	0	0	0	0	0	0	610.065023656351	-3.5539991721885	0.104627368199551	2.08238278655802e-15	200	37.5544399735453	37.1706420351275	22.2795145628325	1.35944543096475	2.13244527529748	1618.30815894434	12.4062631536241	0.139078713017442	2	22.6067352011205	97.9179957520208
4	45091843	0.0150693188667872	0	0.120554550934298	0	92.9023508137432	1.26582278481013	5.06329113924051	0	0	0.632911392405063	1013.20276562969	28.3561180106556	0.0930952369605	2.84868476781469e-15	226.062561095	31.9728784860558	7.74129980079681	20.3852664342629	1.44232448979592	0.55749452191235	68.5268164720372	0.811481308518211	0.259728204885992	1	100	64.563290847826
8	81020608	6.09089066466938	2.87000448113213	91.0276183320437	0.011486522154802	0	0	0	0	0	0	531.07199196015	-2.679343694596	0.0746449882037839	4.50023502632125e-14	199.685256311382	48.8842717526502	30.3713803264302	19.2094664265177	1.32000674364723	2.13259900609561	907.822702667729	10.7915740389126	0.169976610086961	2	76.389242009001	366.474872212439
2	29021001	0	0	0	0	0	0	0	0	100	0	124.946812306172	18.3113548907721	0.140588234891	1.74251487040135e-13	244.857142857	54.5286175036071	0.640593196620395	15.9960177624464	1.53415856645842	0.405871595635576	1293.71291702942	3.34871111897641	0.181413982109684	2	69.0887040579073	83.4702359378199
4	45084276	79.5233160928832	0	20.4766839071168	0	0	0	0	0	0	0	1650.24851219271	26.6936254978354	0.030000000619	1.05457281304485e-14	236.64	34.4325225375163	9.63590025080433	20.0416716714473	1.45390143634907	0.934657001966115	261.99692406347	2.60247022656161	0.137040656075936	2	32.2652645643024	182.955143808731
1	14055287	0	0	3.62514729326956	0	96.3748527067304	0	0	0	0	0	842.699888775106	28.1085438660702	0.1958333316985	1.01215333124487e-14	648.947209653	50.1161226701344	3.4132130472475	13.0538491547464	1.6427703727785	0.542708170784569	334.756119802735	0.216232321702884	0.186460546744437	1	100	143.632535578545
4	42016109	62.0003399713393	2.19734667752545	35.8023133511353	0	0	0	0	0	0	0	823.467357562133	-1.17781458177823	0.144000000134	6.23734739544097e-14	369.4	41.250592139846	48.168027977557	24.4040422001701	1.35968055933018	2.65416053707999	228.923273591163	9.9796049926244	0.131352024947681	2	62.2371654767911	342.917241835395
1	15032522	0	0	0	0	0	0	0	0	100	0	25.4086529008479	23.0385233128514	0.219999998808	1e-13	264.875632092395	44.3687572839948	3.69817094319564	14.9465393155897	1.43133088748977	0.874922582714949	254.707861804233	6.1787738495317	0.222541131736371	2	65.5940368138431	118.60219750899
2	25006085	1.2227209410308	4.23567043285353	82.0254862508384	1.140174379611	0	0	0	1.2639942217407	9.75081256771398	0.361141206211629	2734.1187067735	1.22969061427398	0.0334848485831	4.62542064841415e-14	135	61.3118264563107	145.820556229774	20.3870024271845	1.09650242718447	8.65365817152104	547.631572294078	21.1753180734179	0.104790070904382	1	100	81.1864194377807
1	15003054	0	46.065973559235	38.9937106918239	0	0	0	0	0	14.9403157489411	0	267.361428210355	17.2686674338236	0.127999998257	5.2480743716907e-14	182.153846154	40.7216851494696	3.92994214079074	15.3038596914175	1.5374230954677	0.594071600771456	655.560265173168	2.07604667933645	0.101108095133884	1	100	64.4909269464009
4	42007941	44.407339904426	2.3060723093423	53.2419991655271	0.0259697666182266	0	0.0101924462748256	0	9.09683962191307e-05	0.00833543941528816	0	1059.68424481269	-5.69456940476185	0.0875227654164174	6.88486567905684e-15	195.730699251046	42.6231164237458	46.1735976075353	19.8021260257805	1.35823332894601	2.36896525415515	893.547632446182	19.7765086815106	0.168239458823543	5	50.0099166062095	20536.3770317556
4	44027413	39.2516151347592	0.0289074728215945	47.6941896760807	2.74571360897053	0.562359025659984	7.04940710047851	0	0	0.337059516767128	2.33074846446237	2431.79884688776	24.8205984286675	0.105856263993259	1.55470802061574e-13	359.043708831359	32.3067901442234	13.0281101129844	19.4273762183358	1.2075281887688	1.35060704794728	67.6736041947964	6.15810536733984	0.153475147821038	2	78.8835268199604	165.91927069784
2	23031670	0	0.112328499409756	26.1493655605732	0	73.7175102543656	0	0.02079568565134	0	0	0	594.505937777962	15.9197360974158	0.108408963045183	2.90189710497954e-15	196.063350051491	40.3708118728015	6.57642492558908	17.5908478046643	1.513604793073	0.864167411232068	595.742973665713	4.57260877757178	0.146515207395328	3	71.4341534936453	269.607420864348
1	15076349	0	0.203990565436349	1.26856632880729	0	0	0	0	0	98.5274431057564	0	38.4982594242825	21.6844119593374	0.157499997877	4.46683690272447e-15	200	45.3025903225806	4.27089139784947	26.2798892473118	1.41800290322581	1.03518225806452	1264.75203764417	6.64853281465013	0.165299730414672	1	100	144.824311151643
6	64038478	20.2110845831921	0.0108356361634138	72.3514487772137	0	6.52015760500201	0.836500691847357	0.0699727065814324	0	0	0	756.765082790555	22.8880199645065	0.217302256461749	3.00151553992196e-14	545.333125216306	30.9086290598808	6.03492765084836	17.6052170875467	1.42011865816254	0.589861074030101	260.263784155607	0.349971465077649	0.340711908936757	4	37.1677312193141	3495.11364199669
