"MERIT"	"COMID"	"mean_nit"	"sd_nit"
2	23002676	3.03914950870431	0.554220027108464
5	53016841	0.119688259686234	0.0205143601266572
1	12099984	0.471500142714468	0.13737013123958
4	45014603	0.0567497038208149	0.0141080142034817
1	15135894	1.20529019926614	0.36376060804873
3	34031456	0.101242730133828	0.0253188387752517
2	24011106	0.0559205338739607	0.0159145451643755
3	35007368	0.16461357277267	0.0331885772158609
1	13076796	0.175066514493512	0.0386199061139041
2	25007157	0.0418636628439386	0.0125812825266922
6	64047864	0.797422996920351	0.142105555352961
7	74010288	2.51898296249929	0.530578928693493
2	23030248	0.938333182658143	0.196802016163095
4	43090959	0.274514036097376	0.0334730196410376
6	62106850	0.169594156981859	0.0352575732060827
1	11033167	0.236632776474006	0.0712047022474228
2	26005213	0.0786938342496237	0.0200328507635636
2	25011520	0.0716418767946253	0.0170337514565938
8	83020220	0.101717260650914	0.0271412923337145
4	43059481	0.127220248929234	0.0317717263623942
6	66012342	0.096451875088046	0.0197358425619481
2	22011300	4.21877473249411	0.767139682748447
4	43055890	0.431205410458776	0.0599394220892141
6	62132978	0.16526161782508	0.0380095610336786
1	14026675	0.455416487299565	0.103137245276533
3	31016147	0.105505516071907	0.0284150383289563
6	64015100	0.270710822939253	0.0785357914807468
7	74037505	2.91343704495911	0.34798526764769
4	45102123	2.31948778468968	0.47043490831105
4	43055709	0.559042230137285	0.110134505990416
2	22028163	0.576533892445592	0.112467507165462
3	31064750	0.337476737537322	0.074277718989656
1	13043208	0.0912138918815665	0.017890205567794
5	56039149	0.228158782606773	0.0876310946646747
6	62081591	0.0922030343513507	0.0156564898013432
1	18011090	0.124250812966731	0.0211356912140268
2	21016713	1.64799560365879	0.315177836756041
8	83011176	0.0395282449710932	0.0123409609994272
6	61022631	0.110140750223923	0.0208584473283206
6	62062714	0.11367235759747	0.0281370338212485
2	24035212	3.10399543995348	0.471484483608476
1	11009553	0.664398007242288	0.195767721900215
1	13035329	0.0851162379530934	0.0160833434345304
1	11013111	0.84064843487086	0.236083540461796
3	32014998	0.106440390026654	0.0279111270108226
6	62038779	0.0777228857410907	0.0177100954472635
4	44031920	1.65299572890158	0.379987538718326
4	43069468	0.780546386451305	0.126002808608503
1	15005934	0.684110573525191	0.176315771637346
6	66011261	0.465652769718754	0.132349921587322
3	34018327	0.0590258506245112	0.0190225058657919
6	64077307	1.00489964086044	0.224141040138952
6	63029587	0.708305469023652	0.165268821332901
4	41003050	0.223180321165235	0.0361612706322464
5	56172122	0.0835074430106139	0.0204244707318151
3	32057373	0.153937231528807	0.0401542959955645
1	17051247	0.777084459713412	0.190722821874757
4	47017951	0.567413877238722	0.168813089009537
3	34019162	0.0856899312270648	0.0234233007520311
4	48018610	0.919247498118684	0.23415401782513
4	43085035	1.28497469094624	0.237548499949046
6	63026631	0.234153746676631	0.0416105358784758
2	24009538	0.0706905102325776	0.0235980949757722
3	34003969	0.100884931172815	0.0312977516484199
2	23031501	0.511433120579087	0.128348463767554
7	78016832	0.0838366204824083	0.0306173983124595
4	46021501	1.00769370442557	0.251557306358103
6	66006207	0.517737935753201	0.142861287301533
1	16031100	0.37398328402044	0.094654660750453
3	31041491	0.0908219163087494	0.0249480773731936
4	42019522	0.194189355175308	0.0524252617701378
2	28006821	0.339442063914919	0.0932399453274342
6	67005107	0.863600183151614	0.22824387593664
5	56016614	0.361486772257045	0.105370607894735
4	42033140	0.0762930993030435	0.0182388133544229
8	86002165	0.230288279949453	0.0610922017133605
4	46037046	0.592717261005912	0.15762550898589
6	62113978	0.149551825626437	0.0300116166293064
7	75025740	0.343867230222006	0.0666973923021038
4	43065937	0.220886091747671	0.0416994622249569
5	56027632	0.47874233230707	0.111258222799233
6	62115528	0.160691516429433	0.0387014858490151
4	45007754	0.428294217798678	0.102315441124936
6	61024227	0.312492795742441	0.0690379040069338
3	34023922	0.0627813505195825	0.0162646540490919
5	56170946	0.109677564245213	0.0305525707527275
7	74056773	1.52908242909445	0.199712155758182
1	12064084	0.235693647043508	0.0655432096151696
1	14060756	0.314563860765137	0.068207587203534
1	15019374	0.787768304832098	0.184502639753367
7	77011097	0.841955180283447	0.239562875728685
6	64043116	0.643408375849685	0.114162271036353
4	45005892	0.207507143652344	0.0536336923711011
2	26021921	0.10569296337646	0.0284588712640833
1	12042968	0.328399431842007	0.076564514354475
5	56159324	0.562953093082205	0.153231403184805
2	29104523	0.595164913770362	0.174013367295886
1	12012199	0.411196335745784	0.103578382204406
2	22004244	1.17207695851802	0.204284248126262
6	61002866	0.186032100535591	0.0337634791380402
3	35060954	0.174855153991011	0.0391630215356981
1	15073847	0.420504726701225	0.136749699924359
7	73010638	0.215026806313571	0.0345506927181923
4	44044159	0.542445448610885	0.103653784582522
4	47006788	0.197773558579533	0.0483435497568594
2	29036724	0.637358875470254	0.165870979015285
1	15061949	0.742094901802254	0.215847397002637
6	64063193	0.403827717357709	0.0789820620810535
1	18012516	0.277527133609146	0.0652207936697679
2	23029536	0.432264204370346	0.0800080057497861
6	61005034	0.536444901993453	0.111857437850722
6	62014653	0.104953511873417	0.0198145583147987
6	65011101	0.327656687392174	0.0688413582582798
2	28062151	0.813313745518396	0.197197904944134
2	29039328	0.868061182120555	0.237776134501894
1	13016196	0.127340740429795	0.0257886010022443
1	15058318	0.493512578866373	0.122355430655737
3	32043975	0.091317913165725	0.0189430172798271
7	75032894	0.183514962408292	0.0465276253336397
2	29019773	0.728880879849295	0.176520827436498
4	42040661	0.16703358291064	0.0430374145285954
1	16006859	0.660326224614276	0.2029032504331
1	14032544	0.325645298101263	0.0700242682791684
4	44047211	0.311928065768513	0.0553571713125154
7	71011989	0.10210715125054	0.029440589673956
6	61020321	0.359612170925695	0.0892843211333315
7	75011925	0.794648764615097	0.217944596936899
2	26015438	0.0831874771932058	0.0205331315567862
5	52006982	0.16213315553187	0.0279590269296936
7	72039326	0.0958970403193205	0.0248877248550232
4	48023794	0.203502972276308	0.0463448748310484
4	45010778	0.136286676611729	0.0391971544001988
4	45056690	0.202621946942407	0.0301041653144696
4	49003592	0.236366745287771	0.0649471808472406
8	83020002	0.0337497913374566	0.0090665466679081
7	75002299	0.682874440579566	0.114868375276968
3	35041027	0.181647104545378	0.0514532054047953
8	82004522	0.0528356455255716	0.0163017730226671
1	14074529	0.0992384874601749	0.0189729410121472
1	14008365	1.04573539906251	0.241952951751339
1	14027413	0.50867943738474	0.117096382128682
7	74042255	1.4356378312281	0.12501266932869
6	62101341	0.155599827819073	0.0305524201300556
2	29065946	0.773407044818495	0.197201511715104
6	61028950	0.197676103582825	0.0350715830201498
8	83003969	0.0837926826997992	0.0227550433832648
4	45075602	0.267322292299903	0.0518329005168193
2	29077083	1.12567723743054	0.287839115555096
6	62048758	0.172182492326468	0.0291160669475228
2	22030167	1.7953530353817	0.390047459082145
2	21013451	1.17727259669227	0.24958286009742
4	43095283	0.344081085340269	0.0474270342664455
4	47010514	0.617957823072213	0.153319550162064
1	14081980	0.408168922632863	0.0786700018179591
4	43096256	0.169895736188723	0.0293422410436217
3	34012211	0.0878592370784428	0.0265582278410067
7	74049845	0.770409370336155	0.147979929247326
4	45028778	0.264897378366376	0.0425351005411952
7	75045431	0.292180366426558	0.0516346457394438
3	34019441	0.11285402754262	0.0324543200993495
4	43089229	0.942090981428749	0.194586505962238
7	77000888	0.0770142930523665	0.0224540513432929
6	66007681	0.134772277681847	0.0392622558240056
1	15139220	0.911105369954617	0.24811106615112
8	81009069	0.242749746413093	0.0540995525920641
4	43077491	0.324254393679832	0.0460900702477693
4	49005955	0.19064181800785	0.0457237943590602
2	29079529	0.702804831713914	0.184944535706326
4	46047967	0.137861721434662	0.0287129623893939
1	12088130	0.450392486968262	0.14137965975759
1	12097613	0.225154080784898	0.056132415296426
6	65015989	0.325335398320896	0.0921108692726118
7	73008054	0.33393508254651	0.0717547511515363
1	15090129	0.369100844280665	0.115713423941563
1	16010570	0.875198605540136	0.224899045564509
6	63005957	0.411111555680717	0.0918703339651017
1	16029908	0.387238179504165	0.0960448044671435
6	61008555	0.339755170245344	0.073348936666593
1	14089124	0.248026686135541	0.0607015489733539
4	45088860	0.562105195896048	0.115644702934487
1	12061505	0.452860585627159	0.143254018418375
6	62097583	0.13549207578635	0.0226042664241181
4	45084399	0.293470225074871	0.0567429541510217
4	46002469	0.515137756388937	0.133035711186052
8	82035936	0.0673883478618843	0.0102372913994965
4	46045044	1.66921458030889	0.451022954763021
2	23007213	3.74168476373357	0.636203811684448
3	31056134	0.512769102840677	0.120227086556726
1	12014125	0.213313283749887	0.0406737082999188
4	45096143	2.67729821835264	0.672672050643625
4	46007955	0.713967940776976	0.185932271569154
3	34037044	0.097355622788365	0.0238779432443452
4	43033296	0.131672440686401	0.0293906747097053
7	72005554	0.0362854963396688	0.00990198982212757
1	15111896	0.430367789827103	0.136293548674308
2	23028273	1.60617354554048	0.355418640336979
1	13093376	0.103591656917339	0.0254157869094741
7	71005155	0.037773878612457	0.0132515977684837
7	74021401	1.77876774124079	0.269470046187092
1	15031220	0.580287481597366	0.15171230087571
1	12048882	0.263377860435271	0.0683714760297768
2	24001765	0.109060838006432	0.0324272308317848
5	56064369	0.317911188900195	0.115906296627663
2	26020581	0.0621136428749958	0.015150486144891
6	63003353	0.348403134884486	0.0721439851686402
1	13055946	0.0823825491363009	0.0176869293225822
5	56079991	0.191056154493754	0.0799204803458898
4	43046541	4.02712934235327	0.719499539972266
4	43054208	0.12825519259827	0.0283170462832598
2	28018391	0.212038949364689	0.0484317702494879
7	74052057	0.139564902128947	0.0244360238006131
6	64030535	0.256171022277576	0.0638936830474902
4	47002582	0.166890536885876	0.0425569929879748
7	78002542	0.136443889175308	0.0205731117686316
7	71017540	0.155776180306712	0.0482027656313884
5	56138513	0.281674969965599	0.0950630919900958
6	61025781	0.173277509297837	0.0442916432573557
4	43019174	1.54854540876763	0.341714451341224
3	31077670	0.257016084893973	0.0737513416617511
4	42034182	0.140940485944518	0.0445265076622166
1	15131282	0.898640769238103	0.233500483757266
2	28074674	1.05029188859849	0.226665773042446
1	15118543	0.791666194586679	0.244847371653889
6	62102162	0.155258762454953	0.0316237194537287
2	25011028	0.0797279132889882	0.0126243359271201
6	62020275	0.122724064042021	0.0288724425418093
4	44025075	0.79185399962114	0.154845726112541
1	11000593	0.505590107536989	0.135491670867984
7	74058686	0.208782033077573	0.0613827474117296
6	67006506	0.195303258157322	0.0435038230510867
6	62114243	0.127441506112576	0.0300367448081947
1	12032367	0.17010937168865	0.0463822221142081
4	46047770	3.2445121425721	0.726709171383858
1	12088104	0.359233801496484	0.113328665919317
8	81011040	0.180623995162775	0.0367838167896861
8	82015726	0.0351106449870557	0.0100175476478296
2	24035288	2.35214331235327	0.407726057671351
7	75045955	0.297241063465001	0.0696457203956969
4	46010393	0.562144986746121	0.138662993608325
1	14032160	0.814200534643907	0.160654426239316
4	42045555	0.5426816639471	0.0944808523685404
2	26002059	0.106814052648087	0.0320124742224874
1	15088256	0.613502260534421	0.179544918552066
2	23004540	4.09790798112348	0.386394504482321
1	15101623	0.492754200752673	0.142404312063423
2	28027987	0.369258018595402	0.0925649274108989
5	56089332	0.171869506132269	0.0457125861040172
5	56116071	0.310301924024371	0.0974636262181959
1	14006651	0.895122528523208	0.247841283989324
3	32006424	0.218169810868087	0.0577117580654923
7	72033163	0.0816956037266359	0.0181290317789907
4	45017991	0.320960995183548	0.062778258811755
3	33022609	0.151140395542629	0.0395489228694166
1	15095624	0.52321371346874	0.153241438965941
4	48018448	0.895286717954005	0.240103394696651
7	74064474	0.424007146448835	0.055952420801935
2	22018789	1.80460549208414	0.419214855256025
1	13092171	0.111045772782516	0.0247414007507425
5	56097921	0.129204612793198	0.0272276256136257
6	64042310	0.379118510015699	0.0681232783236513
1	13067902	0.137996148543624	0.0267214515736973
6	61045527	0.073111978374657	0.0151578144067095
2	21014779	0.847857800673127	0.156149338747056
4	44020642	0.201355452334158	0.0346582378649064
3	32054797	0.224622709278922	0.0468905997529611
4	45016383	1.52986168382971	0.335054413462508
8	82005928	0.172337628940823	0.0404390935133593
1	12041244	0.545264669858606	0.157646718702934
1	14058919	0.341817571769649	0.0712593523540244
2	29029991	0.65286649047524	0.175396666234776
6	66006703	0.39779276195292	0.112828598777363
7	74021761	1.91200990680834	0.353525324194371
4	49005672	0.240390677386828	0.0624351997931708
8	83007984	0.0769948549425693	0.0249257004713143
7	73003816	0.179028024074805	0.0306053365377917
4	46001819	0.371840329330281	0.0959617026393221
1	11044299	0.45160402269474	0.107151065424278
6	62092384	0.358496710569688	0.0771946427094066
8	86005401	0.239535699510252	0.0661345111357237
1	14040451	0.939367591428905	0.222745152628538
1	12088823	0.48788451834735	0.145035913795238
2	29081087	1.03870900419276	0.284216174677562
6	66020701	0.0672402853913711	0.0192438779030876
4	46049220	0.23852687035872	0.047196013194729
6	65027238	0.156907625838929	0.0450284511887819
5	56052242	0.256889686781189	0.0577504089583471
2	28080181	0.979779704232483	0.275344186984728
1	12098438	0.58638904611297	0.170609253319915
2	24019034	0.440331635273309	0.0961205728004028
1	13067019	0.244104137902369	0.0436975873583885
3	31071598	0.259305966245507	0.0708902231859975
1	14025410	0.410656964888506	0.102392884814831
1	15089983	0.668146654477607	0.189031970142331
7	71002654	0.077256112034135	0.0204972724057586
7	72025648	0.0235341038944647	0.00578571831120122
4	45055609	1.63696958196085	0.386374730552067
1	15127094	0.895627459639243	0.24010356907943
5	56011188	0.255970596506902	0.0645890919575411
1	12096775	0.447399927836425	0.159084670775355
6	62078018	0.145574543367618	0.033443560551615
4	46041509	0.680617909111937	0.149611818942646
8	81013529	0.113296613898209	0.0272007465990287
5	57004346	0.205920208835204	0.0529701231656842
4	42037682	0.130145565414524	0.0322110244262733
8	82000370	0.118565048937849	0.0285017315339766
6	62008767	0.125595274695748	0.0280546762434285
1	14068654	0.459405083943691	0.0922397376340125
1	12002335	0.133909977298366	0.0358189100759617
6	62099749	0.0987616128566527	0.0174371603331761
7	71024653	0.125789127957519	0.0363854135161538
1	16025095	0.903726833749469	0.241934862880652
2	28077155	0.279123574095382	0.0731393244582472
2	29040785	0.580448360174082	0.145984971575505
3	34018651	0.114082727244696	0.0339736957070322
4	48012345	1.33166381281444	0.347659793988582
6	65005083	0.754986553190371	0.182775652755931
7	76001733	0.969867971194393	0.217385954493002
5	57003514	0.259160821609338	0.0630005684673827
6	62089253	0.0965893324677592	0.0209418749604636
4	44012836	0.307458789146686	0.0557098883614272
1	17054360	0.687565113901861	0.166836198816246
1	12086573	0.344362808636316	0.0888868584449793
1	13019068	0.207856036794275	0.0366859990598076
3	35009799	0.101235483441303	0.020020100079744
3	32024828	0.0920562421839435	0.0300447683122453
4	45075020	1.76104833098985	0.389149501322803
1	18007118	0.148346492825193	0.0301455415350217
8	83000367	0.2216758499083	0.0573959695876621
1	12049461	0.153764442610798	0.0328148436670461
7	73023236	0.238328931187682	0.0574666743265637
3	34029914	0.0757230435222806	0.0224185377921416
7	75018262	0.342724420520444	0.0946098296540391
1	13033706	0.0744550746611097	0.0155898280139207
5	52010151	0.124326331816132	0.024029941061757
6	65022142	0.238998969121454	0.07385418388567
1	11055547	0.567875167021054	0.126010141185999
8	86000733	0.188180603483954	0.0476838476665269
3	35046805	0.0812354488429308	0.0209465450003351
1	12071083	0.287331791582667	0.0765438783445462
5	56013709	0.590612620869659	0.133288715898888
7	72058149	0.500796462603236	0.0874418513857666
5	56023852	0.393829677505467	0.133690153648377
4	42022689	0.142076958521905	0.0296289989590256
1	14086137	0.315769262464709	0.051362674025076
5	52001725	0.284816762516277	0.048936120779402
8	84005320	0.285530166460129	0.0749324527222755
5	53018859	0.109527589290265	0.0268423258529785
8	83002838	0.0678159718164421	0.018556612951819
4	42033784	0.851503794007925	0.205541946620568
6	62076166	0.0887612410289106	0.0213812215633511
2	21020966	2.90792898652151	0.657106750166904
5	56030409	0.407214038673369	0.113476138536975
2	28051452	1.26425319096671	0.226105077368585
4	45001159	0.114844888773168	0.0269354733490453
3	31078187	0.17143109911814	0.0405554497344033
2	29042551	0.617265292476879	0.157255901911464
5	53000215	0.11409750273838	0.0191392286503456
7	74070398	0.149633371592526	0.024492445357583
5	56164511	0.792648677318094	0.153576124909836
4	45055052	1.7816539201207	0.418874539769441
8	83002649	0.0917530962744185	0.0273791740915948
3	34037514	0.117786315840163	0.0256508052245187
4	45023246	1.09680537952317	0.271139963775841
1	17014374	0.910000767260631	0.270119039309327
8	83004223	0.0625928805307827	0.0159897101744623
4	45039103	0.119053916200412	0.0252883709831452
4	48033468	0.2303266433399	0.0531229623002
2	22040719	0.956612423629871	0.167360622279059
7	77046207	0.295282867463424	0.0707015877902226
4	44037104	1.41862817776617	0.285485820839479
5	56087738	0.622471498436277	0.18799533616494
3	31028944	0.0640861310752759	0.0160958364494618
2	23011607	2.2887120933087	0.47213842226924
7	74028452	5.18793191594242	0.92969156646475
2	22002290	0.8092001276319	0.167493636230594
6	64063077	0.818774791902142	0.178606677792512
2	21008963	0.293734432844818	0.0580152097840996
1	13049032	0.0718539515953414	0.015340362717128
7	71011843	0.101107216562433	0.0259048222711009
4	45072544	0.415284141278117	0.122306515682
5	56040604	0.558034313662502	0.17130981228203
3	35042903	0.124105395979001	0.0328654646211242
6	65029839	0.24692716014796	0.0810647090472221
2	29075947	0.511671753608398	0.125634531438151
4	48006916	0.42804056437599	0.117385107044836
3	31038989	0.187016634228735	0.0482787210233593
1	14072337	0.99179586667513	0.22523607283114
7	74038178	0.75824618697261	0.103272882361737
2	21005529	1.4794600774568	0.205790363379445
2	23004635	3.67926339259572	0.590322215363668
1	14071947	0.553571175950033	0.116430587670319
2	29017335	0.731843810841447	0.180150867762154
4	42011322	0.0669755910801098	0.0165443720217347
8	82040985	0.0648872025996277	0.0107926695419427
1	15086347	0.505386316365043	0.15751365572644
4	48016065	0.192353714833162	0.0473059423264905
6	66021070	0.228645097321027	0.0728420361874038
2	26000634	0.191516957336661	0.0575792963688963
7	77015822	0.341073356987486	0.0717481394718244
2	29117306	0.627376340157641	0.175680858591272
2	21019910	1.18224343637077	0.275474745102417
7	74049352	0.125831239052009	0.0186251685598735
5	56089755	0.187391356363649	0.0656875759709684
1	12049833	0.446446227408564	0.122366269759034
4	45092636	1.94291996215369	0.43705234779681
5	56085914	0.207200458846966	0.0803606966779655
1	18011109	0.173950455206647	0.0335556598098749
7	74042348	1.18672065108057	0.0952113346162792
6	62026793	0.13151949874976	0.0312266302236619
1	13019133	0.252620186961386	0.0562525877583792
1	15053601	0.324498025675228	0.086178406769005
5	56131072	0.272336885020256	0.0893560901538644
2	28039700	0.552106286723639	0.140615747035294
7	74009335	0.408462784523167	0.0733541611830143
8	83012818	0.0575944440817397	0.0172259527382269
1	12035860	0.510160633021379	0.151748459693136
2	29106760	1.11537232639059	0.303272176890792
2	21020418	0.705621244186944	0.138347813562002
1	11001345	0.872362698200414	0.268694298630837
5	56103652	0.366332587239988	0.117855846390553
3	35006358	0.0918389310523878	0.0324393096494265
2	23020816	0.197537637380956	0.0263773506334632
6	62148200	0.346927277062874	0.0773481349851422
2	26017162	0.123053378999921	0.0332498465784624
3	35048403	0.126130920262725	0.0288414473166849
1	12006646	0.109167584409113	0.0268684127768621
8	81000018	0.0855302231243672	0.024696118986049
7	78024574	0.455359821366856	0.112909369135992
2	27000328	0.123580632724238	0.032175863284152
7	74057107	0.699232737275453	0.103109213810195
6	64058730	0.578653962917717	0.0767386328057763
1	13101642	0.264230015407512	0.053988016083854
2	28030168	0.731263332543107	0.188482992126903
8	81008178	0.22480668513639	0.0414764447913955
4	48015403	0.115223277099411	0.0227507765041847
3	35025610	0.107454607331196	0.0280023519947484
6	62049781	0.0774251755310335	0.0160347594759201
6	61036888	0.13831386974254	0.0319897570612671
6	61012850	0.368913512339753	0.0591145960722347
6	62040549	0.136467206957991	0.0346580931387208
7	75033701	0.738609466199072	0.220598143361763
6	62017119	0.103347659861502	0.0226297587588964
1	18003542	0.140860730918066	0.0285639215225658
7	77015383	0.102223974138705	0.0205027244843635
6	62073079	0.0892816565377875	0.0220781282164932
1	16017489	0.837745472468194	0.252152518895469
1	15108500	0.640745842047496	0.189348786831983
4	42039736	0.343249868100062	0.0851016162312703
5	56170114	0.100540894633405	0.0204976638879566
6	62063497	0.112500830780989	0.0175578351138545
1	17051858	0.613351824772849	0.150238289205523
4	43057620	0.611369879001941	0.131010879217935
8	81001002	0.176273537020572	0.0473546710871905
8	83016476	0.0509708901585014	0.0155310965889378
5	56100983	0.418300671563315	0.143151205356488
1	13033386	0.078254788418971	0.0181140946392153
5	56060991	0.455144149700863	0.156961748874116
6	62104343	0.0883504403802312	0.0210448526995917
3	31008219	0.132236319651845	0.0378900314838169
4	48032493	0.137036080172256	0.0274544152712178
1	12009748	0.156097460593324	0.0459799542973921
1	15012957	0.556437222150197	0.161793063480603
7	75021781	0.39085493049608	0.111827713046045
1	17033234	0.730755603942843	0.168351106486295
3	34037325	0.0715547903865375	0.0180334538223471
8	84001612	0.138591943199268	0.037705857707322
1	17004115	0.567537037614395	0.172692113916061
4	47020441	0.328035047666557	0.0784034479071284
1	17060397	0.459055929454846	0.0968894891233698
1	14049955	1.07909217585658	0.237514857867353
2	29086269	0.796426631834068	0.219076475478471
5	56078137	0.248007662635564	0.0913824583767024
5	53015814	0.127285321291978	0.0323905692444734
1	11005237	0.294174218882906	0.0728575754068313
1	12047641	0.232013355131506	0.0626166519637854
1	13036588	0.155406373337139	0.0336896713403495
1	11004984	0.638941389386811	0.170555082591601
2	28051140	0.841361649127231	0.224507540186349
1	15049577	0.553285828351191	0.145382803580893
4	43093735	0.327633146211198	0.0527808879790635
5	56126303	0.429065118933575	0.111164090822083
4	48012076	0.552765862458281	0.153013572069779
2	28036887	0.3240667872804	0.0852948916834543
1	12043711	0.315770908589073	0.0625511208815209
6	62098750	0.131762342908226	0.0273901475083719
6	64075330	0.778258573953646	0.158106523770018
4	43095174	0.641586528083032	0.0999737879592612
1	13038714	0.107927558149494	0.0230026754096433
2	26004620	0.0988657534654625	0.0268834777066283
5	56086156	0.254764307377115	0.0699274912712234
2	28019097	0.161026377786228	0.0399939342319721
6	63028957	0.722518813180931	0.179810224254843
4	43014322	1.13450965668049	0.269611841879199
1	11011595	0.772038856894055	0.215250570650143
2	23017934	0.680810798226338	0.147796763012973
4	49010434	0.147343352277253	0.0383018683384903
4	42026726	0.162167117993953	0.0389213489080426
1	14039077	1.11480596114739	0.231085860118619
6	65005481	0.534699930493522	0.108827071341713
4	43008765	0.64654113272132	0.146616869943003
3	31074922	0.203045741406319	0.0657991448775583
3	31072057	0.208215410776065	0.0556575867668459
4	43019981	1.51080580726132	0.285167331378983
3	32015390	0.10753986575772	0.0300023412312489
2	21021341	1.11639680707557	0.250653992266175
1	13004961	0.622668777573033	0.1435140587357
6	61046645	0.106667104601194	0.0226691682712823
2	29055519	0.682213851345018	0.18018011874544
7	75018893	0.341888797447882	0.0588554817935214
6	62031176	0.160752624215021	0.0399042851310613
4	44002916	0.0691181906843733	0.0131834454033697
1	12070360	1.44502467009858	0.291966280198442
1	13033631	0.174571432830732	0.0322016075980508
6	64046968	0.257720895405144	0.0749288550137069
5	53007586	0.0987750759591369	0.0222697919945859
2	22004422	1.20388473287047	0.293686788040264
7	78025637	0.198122598592196	0.0644913716868943
7	74025905	0.158463083671928	0.0467229993788212
7	72006068	0.0253737829436193	0.00667925305670354
3	34024712	0.0700887083543197	0.0227224315441354
2	28077472	1.13346669782678	0.313788592272872
3	35018446	0.0930377984704485	0.0305995522304743
1	15125753	0.930184461592692	0.2785938348068
7	73021074	0.155414953695262	0.0457187069952612
3	32014527	0.0769094696239234	0.0165694590974051
6	66017001	0.105027143596276	0.0148314713679017
1	14010469	0.828166133131457	0.231659262710355
4	48034483	0.349750013463111	0.0997458692115091
6	64031089	0.257612801520863	0.0623010816917589
5	56110663	0.431035493158226	0.142217170585092
1	13033242	0.347844936954349	0.0649255696094085
4	43001849	0.673409770580821	0.141422383761872
3	31005911	0.179521388077974	0.034925618677096
1	13007324	0.16241553101986	0.0323837758388439
3	35038950	0.119607583101589	0.033718731317133
1	12061713	0.240256646688695	0.0684027902279619
1	16026987	0.513426090846564	0.133357966944979
7	75047748	0.151212423613591	0.0333489744980186
1	17043097	0.250347623628554	0.0458602369216968
3	32015244	0.0552068942584742	0.0171225950709068
6	62094709	0.0773320940986441	0.0144152803959474
7	74063162	0.584030270570513	0.10187656799324
1	11041250	0.485483862594245	0.138918782269611
4	46006530	0.612132753240804	0.169097185300422
4	42046085	0.30769131291781	0.0703771139769973
4	49006989	0.138740887165649	0.0373386033795588
4	44000509	0.0674157752236635	0.0127764911995874
8	81006547	0.420028187230295	0.103481879545097
4	42016783	0.122188530710901	0.0231593225148054
7	77027678	0.141487790136635	0.0328478110683537
1	16008338	0.472570952905818	0.128325446855311
1	17015825	0.55272621629595	0.178951581942493
4	45064603	0.668776811365542	0.126550902923101
2	21002590	1.717369003577	0.0957512369098161
1	14037977	0.977125788022972	0.183088731804608
5	53014203	0.215121885178691	0.0569253318654785
2	21023458	1.90288568330191	0.400960193207072
2	29037307	0.507981312247673	0.146507177068619
4	44050731	0.435680300886032	0.0736136648781104
3	31021754	0.060194296301155	0.0164873977393195
7	72049771	0.233966050610375	0.0475608636749633
1	12092773	0.608810713887228	0.204903518562943
3	32009696	0.107021343084565	0.0306993854189365
2	21021319	3.27630903899577	0.656395826906595
6	62055716	0.191592584813251	0.0497036468265234
6	63017576	0.304630021025078	0.0596513057365954
3	31074569	0.265594482683572	0.0794751568401405
8	81034993	0.0233048257817391	0.00755548604489165
3	32048421	0.0627867543239698	0.0180993585639006
4	44049870	0.705533094178536	0.140893759083197
4	43020368	0.318325867617691	0.0651394147626921
1	17033233	0.545106397587151	0.148595102475456
1	14078076	0.330276342469446	0.0629230313205773
4	46025067	0.543257797454386	0.105194040393898
6	62052031	0.125740644078798	0.0292420478344319
7	73018697	0.107351435141809	0.0148487946319256
7	71028071	0.111675181267987	0.0142896611571755
4	42066816	0.566327988323323	0.101729506161953
4	45067447	1.46546951756544	0.328041288766161
1	15050692	0.670249545412525	0.176854653514138
3	32012517	0.106890326200183	0.028032897815203
1	17041027	0.476441247647527	0.111263791367991
7	75003534	0.941715773401683	0.189701670549417
3	32040020	0.205018343583244	0.0568435265883697
8	82037545	0.0559678656608131	0.0157197450821967
5	56166545	0.845862155274353	0.22416022172427
4	43080351	0.306606259263795	0.0540271158657555
7	74035165	3.84708054038468	0.465181358735848
5	52014242	0.125495702750297	0.0270900612449411
5	56118428	0.830931272559804	0.231516625073334
1	15082206	0.372439252192116	0.109963747792974
8	85008972	0.0904684156217002	0.0189422841052057
5	57005327	0.200846839404199	0.0566886716880755
1	17051342	0.659952513484838	0.160000936391582
7	74036315	4.47618582120891	0.720710164725233
6	62108767	0.130407839898469	0.0273288743337242
7	71010479	0.0740802003877348	0.022033772794157
1	11000470	0.707503000174225	0.176038943614997
8	81017279	0.131767518086572	0.0208528632443958
5	56150577	0.260936840325393	0.0819085503207179
2	29116644	0.509447857590854	0.14219169511529
2	26016099	0.125009270756592	0.0287852355014012
2	24017851	0.232244414773759	0.0543578706111002
2	28065523	0.9755425903653	0.262753994384549
2	21000167	2.30580796069729	0.255254136481007
1	14087376	0.535036490244509	0.0969337074255553
1	15028593	0.600272701478693	0.170760393953912
4	48021720	0.143060231954773	0.0309955446653289
5	56000755	0.315421030836162	0.0801039770946424
7	71033674	0.0404419808701232	0.00920588779279242
3	32027168	0.119454307403454	0.0292739245179748
4	45099395	0.331339294676865	0.0592634498318303
4	49002650	0.196208821950032	0.0426324477679032
8	82027725	0.269471070532195	0.0734287515326921
8	84006356	0.226810883498863	0.0625748537490107
2	22016419	5.06543715476008	1.12624929878428
